ticker,company_name,exchange,cik,sec_rank,source,source_url
AFRM,"Affirm Holdings, Inc.",Nasdaq,0001820953,598,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AFYA,Afya Ltd,Nasdaq,0001771007,2512,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AG,FIRST MAJESTIC SILVER CORP,NYSE,0001308648,1102,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGBK,AGI Inc,NYSE,0002081206,2662,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGCC,Agencia Comercial Spirits Ltd.,Nasdaq,0002060016,3741,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGCO,AGCO CORP /DE,NYSE,0000880266,1116,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGD,abrdn Global Dynamic Dividend Fund,NYSE,0001362481,3805,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGEN,AGENUS INC,Nasdaq,0001098972,4571,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGI,ALAMOS GOLD INC,NYSE,0001178819,774,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGIG,"ABUNDIA GLOBAL IMPACT GROUP, INC.",NYSE,0001156041,5287,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGIO,"AGIOS PHARMACEUTICALS, INC.",Nasdaq,0001439222,2299,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGL,"agilon health, inc.",NYSE,0001831097,2188,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,2172,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.A,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,7829,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.PD,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,8382,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.PE,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,8383,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.PF,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,8384,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.PG,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,8385,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.PH,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,8386,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGM.PI,FEDERAL AGRICULTURAL MORTGAGE CORP,NYSE,0000845877,8387,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGMB,Agomab Therapeutics NV,Nasdaq,0002020932,3343,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGMH,"AGM GROUP HOLDINGS, INC.",Nasdaq,0001705402,6639,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNC,AGNC Investment Corp.,Nasdaq,0001423689,894,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNCL,AGNC Investment Corp.,Nasdaq,0001423689,8820,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNCM,AGNC Investment Corp.,Nasdaq,0001423689,8821,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNCN,AGNC Investment Corp.,Nasdaq,0001423689,8822,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNCO,AGNC Investment Corp.,Nasdaq,0001423689,8823,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNCP,AGNC Investment Corp.,Nasdaq,0001423689,8824,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNCZ,AGNC Investment Corp.,Nasdaq,0001423689,8825,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGNT,"AGNT, Inc.",Nasdaq,0001495932,2959,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGO,ASSURED GUARANTY LTD,NYSE,0001273813,1777,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGPU,Axe Compute Inc.,Nasdaq,0001446159,5005,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGQ,ProShares Trust II,NYSE,0001415311,8803,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGRO,Adecoagro S.A.,NYSE,0001499505,2308,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGRZ,Agroz Inc.,Nasdaq,0002009233,6350,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGX,ARGAN INC,NYSE,0000100591,1071,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AGYS,AGILYSYS INC,Nasdaq,0000078749,1983,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHCO,AdaptHealth Corp.,Nasdaq,0001725255,2491,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHG,Akso Health Group,Nasdaq,0001702318,2622,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHL.PD,ASPEN INSURANCE HOLDINGS LTD,NYSE,0001267395,8690,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHL.PE,ASPEN INSURANCE HOLDINGS LTD,NYSE,0001267395,8691,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHL.PF,ASPEN INSURANCE HOLDINGS LTD,NYSE,0001267395,8692,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHMA,AMBITIONS ENTERPRISE MANAGEMENT CO. L.L.C,Nasdaq,0002010959,5384,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHR,"American Healthcare REIT, Inc.",NYSE,0001632970,1008,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHRT,"AH Realty Trust, Inc.",NYSE,0001569187,3066,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHRT.PA,"AH Realty Trust, Inc.",NYSE,0001569187,9029,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHT,ASHFORD HOSPITALITY TRUST INC,NYSE,0001232582,5793,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHT.PD,ASHFORD HOSPITALITY TRUST INC,NYSE,0001232582,8673,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHT.PF,ASHFORD HOSPITALITY TRUST INC,NYSE,0001232582,8674,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHT.PG,ASHFORD HOSPITALITY TRUST INC,NYSE,0001232582,8675,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHT.PH,ASHFORD HOSPITALITY TRUST INC,NYSE,0001232582,8676,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AHT.PI,ASHFORD HOSPITALITY TRUST INC,NYSE,0001232582,8677,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AI,"C3.ai, Inc.",NYSE,0001577526,2331,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIAI,AIAI Holdings Corp,Nasdaq,0002096362,2689,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIB,"BlockchAIn Digital Infrastructure, Inc.",NYSE,0002070542,4699,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIBZ,Bitzero Holdings Inc.,Nasdaq,0002100457,7366,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIDX,"20/20 Biolabs, Inc.",Nasdaq,0001139685,6198,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIFA,"All In FutureTech Alliance, Inc.",Nasdaq,0001708341,5980,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIFC,AI Financial Corp,Nasdaq,0000862861,4873,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIFF,"FIREFLY NEUROSCIENCE, INC.",Nasdaq,0000803578,5682,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIFU,AIFU Inc.,Nasdaq,0001413855,3772,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIG,"AMERICAN INTERNATIONAL GROUP, INC.",NYSE,0000005272,395,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIHS,Senmiao Technology Ltd,Nasdaq,0001711012,6397,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AII,"American Integrity Insurance Group, Inc.",NYSE,0002007587,3759,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIIA,AI Infrastructure Acquisition Corp.,NYSE,0002073553,4308,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIIA.RI,AI Infrastructure Acquisition Corp.,NYSE,0002073553,10056,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIIA.UN,AI Infrastructure Acquisition Corp.,NYSE,0002073553,10057,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIIO,ROBO.AI INC.,Nasdaq,0001932737,5165,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIIOW,ROBO.AI INC.,Nasdaq,0001932737,9608,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIIR,AIR Global PLC,Nasdaq,0002097725,2681,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIM,AIM ImmunoTech Inc.,NYSE,0000946644,6105,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIMD,"Ainos, Inc.",Nasdaq,0001014763,5993,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIMDW,"Ainos, Inc.",Nasdaq,0001014763,8535,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIN,ALBANY INTERNATIONAL CORP /DE/,NYSE,0000819793,2155,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIO,Virtus Artificial Intelligence & Technology Opportunities Fund,NYSE,0001778114,2834,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIOS,AIOS Tech Inc.,Nasdaq,0001603993,5396,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIOT,"Powerfleet, Inc.",Nasdaq,0001774170,3222,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIP,"Arteris, Inc.",Nasdaq,0001667011,2297,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIQD,BANK OF MONTREAL /CAN/,NYSE,0000927971,8465,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIQU,BANK OF MONTREAL /CAN/,NYSE,0000927971,8466,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIR,AAR CORP,NYSE,0000001750,1446,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRE,reAlpha Tech Corp.,Nasdaq,0001859199,6096,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRG,AIRGAIN INC,Nasdaq,0001272842,4930,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRI,AIR INDUSTRIES GROUP,NYSE,0001009891,5958,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRJ,AirJoule Technologies Corp.,Nasdaq,0001855474,3844,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRJW,AirJoule Technologies Corp.,Nasdaq,0001855474,9453,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRO,"AIRO Group Holdings, Inc.",Nasdaq,0001927958,4018,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRS,"Airsculpt Technologies, Inc.",Nasdaq,0001870940,3610,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRT,AIR T INC,Nasdaq,0000353184,5172,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIRTP,AIR T INC,Nasdaq,0000353184,8306,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AISP,"Airship AI Holdings, Inc.",Nasdaq,0001842566,4771,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AISPW,"Airship AI Holdings, Inc.",Nasdaq,0001842566,9384,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIT,APPLIED INDUSTRIAL TECHNOLOGIES INC,NYSE,0000109563,904,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIV,APARTMENT INVESTMENT & MANAGEMENT CO,NYSE,0000922864,3513,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIXC,"AIxCrypto Holdings, Inc.",Nasdaq,0001460702,5640,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIXI,Xiao-I Corp,Nasdaq,0001935172,6256,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIZ,"ASSURANT, INC.",NYSE,0001267238,856,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AIZN,"ASSURANT, INC.",NYSE,0001267238,8689,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AJG,Arthur J. Gallagher & Co.,NYSE,0000354190,304,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKA,A.K.A. BRANDS HOLDING CORP.,NYSE,0001865107,4814,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKAM,AKAMAI TECHNOLOGIES INC,Nasdaq,0001086222,660,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKAN,AKANDA CORP.,Nasdaq,0001888014,6259,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKBA,"Akebia Therapeutics, Inc.",Nasdaq,0001517022,4099,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKO.A,ANDINA BOTTLING CO INC,NYSE,0000925261,1754,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKO.B,ANDINA BOTTLING CO INC,NYSE,0000925261,7741,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKR,ACADIA REALTY TRUST,NYSE,0000899629,1810,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKTS,"Aktis Oncology, Inc.",Nasdaq,0002035832,2684,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
AKTX,Akari Therapeutics Plc,Nasdaq,0001541157,5722,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALAB,"Astera Labs, Inc.",Nasdaq,0001736297,282,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALAR,Alarum Technologies Ltd.,Nasdaq,0001725332,5096,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALB,ALBEMARLE CORP,NYSE,0000915913,668,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALB.PA,ALBEMARLE CORP,NYSE,0000915913,8456,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALBT,Avalon GloboCare Corp.,Nasdaq,0001630212,6536,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALC,ALCON INC,NYSE,0001167379,454,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALCO,"ALICO, INC.",Nasdaq,0000003545,3870,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALDF,Aldel Financial II Inc.,Nasdaq,0002031561,3802,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALDFU,Aldel Financial II Inc.,Nasdaq,0002031561,9822,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALDFW,Aldel Financial II Inc.,Nasdaq,0002031561,9823,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALDX,"Aldeyra Therapeutics, Inc.",Nasdaq,0001341235,4791,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALEC,"Alector, Inc.",Nasdaq,0001653087,4397,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALF,Centurion Acquisition Corp.,Nasdaq,0002010930,3569,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALFUU,Centurion Acquisition Corp.,Nasdaq,0002010930,9726,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALFUW,Centurion Acquisition Corp.,Nasdaq,0002010930,9727,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALG,ALAMO GROUP INC,NYSE,0000897077,2208,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALGM,"ALLEGRO MICROSYSTEMS, INC.",Nasdaq,0000866291,1061,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALGN,ALIGN TECHNOLOGY INC,Nasdaq,0001097149,862,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALGS,"Aligos Therapeutics, Inc.",Nasdaq,0001799448,5525,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
ALGT,Allegiant Travel CO,Nasdaq,0001362468,2071,SEC company_tickers_exchange.json,https://www.sec.gov/files/company_tickers_exchange.json
