ticker,as_of_date,next_target_announcement_date,label_target_within_6m,next_acquirer_announcement_date,label_acquirer_within_6m
AMGN,2026-02-28,,0,,0
AMH,2026-01-31,,0,,0
AMH,2026-02-28,,0,,0
AMH.PG,2026-01-31,,0,,0
AMH.PG,2026-02-28,,0,,0
AMH.PH,2026-01-31,,0,,0
AMH.PH,2026-02-28,,0,,0
AMIX,2026-01-31,,0,,0
AMIX,2026-02-28,,0,,0
AMJB,2026-01-31,,0,,0
AMJB,2026-02-28,,0,,0
AMKR,2026-01-31,,0,,0
AMKR,2026-02-28,,0,,0
AMLX,2026-01-31,,0,,0
AMLX,2026-02-28,,0,,0
AMN,2026-01-31,,0,,0
AMN,2026-02-28,,0,,0
AMOD,2026-01-31,,0,,0
AMOD,2026-02-28,,0,,0
AMODW,2026-01-31,,0,,0
AMODW,2026-02-28,,0,,0
AMP,2026-01-31,,0,,0
AMP,2026-02-28,,0,,0
AMPG,2026-01-31,,0,,0
AMPG,2026-02-28,,0,,0
AMPGR,2026-01-31,,0,,0
AMPGR,2026-02-28,,0,,0
AMPGZ,2026-01-31,,0,,0
AMPGZ,2026-02-28,,0,,0
AMPH,2026-01-31,,0,,0
AMPH,2026-02-28,,0,,0
AMPL,2026-01-31,,0,,0
AMPL,2026-02-28,,0,,0
AMPX,2026-01-31,,0,,0
AMPX,2026-02-28,,0,,0
AMPX.WT,2026-01-31,,0,,0
AMPX.WT,2026-02-28,,0,,0
AMPY,2026-01-31,,0,,0
AMPY,2026-02-28,,0,,0
AMR,2026-01-31,,0,,0
AMR,2026-02-28,,0,,0
AMRC,2026-01-31,,0,,0
AMRC,2026-02-28,,0,,0
AMRN,2026-01-31,,0,,0
AMRN,2026-02-28,,0,,0
AMRX,2026-01-31,,0,,0
AMRX,2026-02-28,,0,,0
AMRZ,2026-01-31,,0,,0
AMRZ,2026-02-28,,0,,0
AMS,2026-01-31,,0,,0
AMS,2026-02-28,,0,,0
AMSC,2026-01-31,,0,,0
AMSC,2026-02-28,,0,,0
AMSF,2026-01-31,,0,,0
AMSF,2026-02-28,,0,,0
AMSS,2026-01-31,,0,,0
AMSS,2026-02-28,,0,,0
AMST,2026-01-31,,0,,0
AMST,2026-02-28,,0,,0
AMT,2026-01-31,,0,,0
AMT,2026-02-28,,0,,0
AMTB,2026-01-31,,0,,0
AMTB,2026-02-28,,0,,0
AMTD,2026-01-31,,0,,0
AMTD,2026-02-28,,0,,0
AMTM,2026-01-31,,0,,0
AMTM,2026-02-28,,0,,0
AMTX,2026-01-31,,0,,0
AMTX,2026-02-28,,0,,0
AMUB,2026-01-31,,0,,0
AMUB,2026-02-28,,0,,0
AMWL,2026-01-31,,0,,0
AMWL,2026-02-28,,0,,0
AMX,2026-01-31,,0,,0
AMX,2026-02-28,,0,,0
AMZE,2026-01-31,,0,,0
AMZE,2026-02-28,,0,,0
AMZN,2026-01-31,,0,2026-04-14,1
AMZN,2026-02-28,,0,2026-04-14,1
AN,2026-01-31,,0,,0
AN,2026-02-28,,0,,0
ANAB,2026-01-31,,0,,0
ANAB,2026-02-28,,0,,0
ANDE,2026-01-31,,0,,0
ANDE,2026-02-28,,0,,0
ANDG,2026-01-31,,0,,0
ANDG,2026-02-28,,0,,0
ANET,2026-01-31,,0,,0
ANET,2026-02-28,,0,,0
ANF,2026-01-31,,0,,0
ANF,2026-02-28,,0,,0
ANG.PD,2026-01-31,,0,,0
ANG.PD,2026-02-28,,0,,0
ANGH,2026-01-31,,0,,0
ANGH,2026-02-28,,0,,0
ANGHW,2026-01-31,,0,,0
ANGHW,2026-02-28,,0,,0
ANGI,2026-01-31,,0,,0
ANGI,2026-02-28,,0,,0
ANGO,2026-01-31,,0,,0
ANGO,2026-02-28,,0,,0
ANGX,2026-01-31,,0,,0
ANGX,2026-02-28,,0,,0
ANIK,2026-01-31,,0,,0
ANIK,2026-02-28,,0,,0
ANIP,2026-01-31,,0,,0
ANIP,2026-02-28,,0,,0
ANIX,2026-01-31,,0,,0
ANIX,2026-02-28,,0,,0
ANL,2026-01-31,,0,,0
ANL,2026-02-28,,0,,0
ANNA,2026-01-31,,0,,0
ANNA,2026-02-28,,0,,0
ANNAW,2026-01-31,,0,,0
ANNAW,2026-02-28,,0,,0
ANNX,2026-01-31,,0,,0
ANNX,2026-02-28,,0,,0
ANPA,2026-01-31,,0,,0
ANPA,2026-02-28,,0,,0
ANRO,2026-01-31,,0,,0
ANRO,2026-02-28,,0,,0
ANSC,2026-01-31,,0,,0
ANSC,2026-02-28,,0,,0
ANSCU,2026-01-31,,0,,0
ANSCU,2026-02-28,,0,,0
ANSCW,2026-01-31,,0,,0
ANSCW,2026-02-28,,0,,0
ANTA,2026-01-31,,0,,0
ANTA,2026-02-28,,0,,0
ANTX,2026-01-31,,0,,0
ANTX,2026-02-28,,0,,0
ANVS,2026-01-31,,0,,0
ANVS,2026-02-28,,0,,0
ANY,2026-01-31,,0,,0
ANY,2026-02-28,,0,,0
AOD,2026-01-31,,0,,0
AOD,2026-02-28,,0,,0
AOMD,2026-01-31,,0,,0
AOMD,2026-02-28,,0,,0
AOMN,2026-01-31,,0,,0
AOMN,2026-02-28,,0,,0
AOMR,2026-01-31,,0,,0
AOMR,2026-02-28,,0,,0
AON,2026-01-31,,0,,0
AON,2026-02-28,,0,,0
AORT,2026-01-31,,0,,0
AORT,2026-02-28,,0,,0
AOS,2026-01-31,,0,,0
AOS,2026-02-28,,0,,0
AOSL,2026-01-31,,0,,0
AOSL,2026-02-28,,0,,0
AOUT,2026-01-31,,0,,0
AOUT,2026-02-28,,0,,0
AP,2026-01-31,,0,,0
AP,2026-02-28,,0,,0
APA,2026-01-31,,0,,0
APA,2026-02-28,,0,,0
APAC,2026-01-31,,0,,0
APAC,2026-02-28,,0,,0
APACR,2026-01-31,,0,,0
APACR,2026-02-28,,0,,0
APACU,2026-01-31,,0,,0
APACU,2026-02-28,,0,,0
APAM,2026-01-31,,0,,0
APAM,2026-02-28,,0,,0
APC,2026-01-31,,0,,0
APC,2026-02-28,,0,,0
APD,2026-01-31,,0,,0
APD,2026-02-28,,0,,0
APEI,2026-01-31,,0,,0
APEI,2026-02-28,,0,,0
APG,2026-01-31,,0,,0
APG,2026-02-28,,0,,0
APGE,2026-01-31,,0,,0
APGE,2026-02-28,,0,,0
APH,2026-01-31,,0,,0
APH,2026-02-28,,0,,0
API,2026-01-31,,0,,0
API,2026-02-28,,0,,0
APLD,2026-01-31,,0,,0
APLD,2026-02-28,,0,,0
APLE,2026-01-31,,0,,0
APLE,2026-02-28,,0,,0
APLM,2026-01-31,,0,,0
APLM,2026-02-28,,0,,0
APLMW,2026-01-31,,0,,0
APLMW,2026-02-28,,0,,0
APM,2026-01-31,,0,,0
APM,2026-02-28,,0,,0
APMCU,2026-01-31,,0,,0
APMCU,2026-02-28,,0,,0
APO,2026-01-31,,0,2026-05-11,1
APO,2026-02-28,,0,2026-05-11,1
APO.PA,2026-01-31,,0,,0
APO.PA,2026-02-28,,0,,0
APOG,2026-01-31,,0,,0
APOG,2026-02-28,,0,,0
APOS,2026-01-31,,0,,0
APOS,2026-02-28,,0,,0
APP,2026-01-31,,0,,0
APP,2026-02-28,,0,,0
APPF,2026-01-31,,0,,0
APPF,2026-02-28,,0,,0
APPN,2026-01-31,,0,,0
APPN,2026-02-28,,0,,0
APPS,2026-01-31,,0,,0
APPS,2026-02-28,,0,,0
APRE,2026-01-31,,0,,0
APRE,2026-02-28,,0,,0
APT,2026-01-31,,0,,0
APT,2026-02-28,,0,,0
APTV,2026-01-31,,0,,0
APTV,2026-02-28,,0,,0
APUR,2026-01-31,,0,,0
APUR,2026-02-28,,0,,0
APURR,2026-01-31,,0,,0
APURR,2026-02-28,,0,,0
APURU,2026-01-31,,0,,0
APURU,2026-02-28,,0,,0
APUS,2026-01-31,,0,,0
APUS,2026-02-28,,0,,0
APVO,2026-01-31,,0,,0
APVO,2026-02-28,,0,,0
APWC,2026-01-31,,0,,0
APWC,2026-02-28,,0,,0
APXT,2026-01-31,,0,,0
APXT,2026-02-28,,0,,0
APXTU,2026-01-31,,0,,0
APXTU,2026-02-28,,0,,0
APXTW,2026-01-31,,0,,0
APXTW,2026-02-28,,0,,0
APYX,2026-01-31,,0,,0
APYX,2026-02-28,,0,,0
AQB,2026-01-31,,0,,0
AQB,2026-02-28,,0,,0
AQMS,2026-01-31,,0,,0
AQMS,2026-02-28,,0,,0
AQN,2026-01-31,,0,,0
AQN,2026-02-28,,0,,0
AQNB,2026-01-31,,0,,0
AQNB,2026-02-28,,0,,0
AQST,2026-01-31,,0,,0
AQST,2026-02-28,,0,,0
AR,2026-01-31,,0,,0
AR,2026-02-28,,0,,0
ARAI,2026-01-31,,0,,0
ARAI,2026-02-28,,0,,0
ARAY,2026-01-31,,0,,0
ARAY,2026-02-28,,0,,0
ARBB,2026-01-31,,0,,0
ARBB,2026-02-28,,0,,0
ARBE,2026-01-31,,0,,0
ARBE,2026-02-28,,0,,0
ARBEW,2026-01-31,,0,,0
ARBEW,2026-02-28,,0,,0
ARBK,2026-01-31,,0,,0
ARBK,2026-02-28,,0,,0
ARCB,2026-01-31,,0,,0
ARCB,2026-02-28,,0,,0
ARCC,2026-01-31,,0,,0
ARCC,2026-02-28,,0,,0
ARCI,2026-01-31,,0,,0
ARCI,2026-02-28,,0,,0
ARCIU,2026-01-31,,0,,0
ARCIU,2026-02-28,,0,,0
ARCIW,2026-01-31,,0,,0
ARCIW,2026-02-28,,0,,0
ARCL,2026-01-31,,0,,0
ARCL,2026-02-28,,0,,0
ARCLR,2026-01-31,,0,,0
ARCLR,2026-02-28,,0,,0
ARCLU,2026-01-31,,0,,0
ARCLU,2026-02-28,,0,,0
ARCLW,2026-01-31,,0,,0
ARCLW,2026-02-28,,0,,0
ARCO,2026-01-31,,0,,0
ARCO,2026-02-28,,0,,0
ARCT,2026-01-31,,0,,0
ARCT,2026-02-28,,0,,0
ARDC,2026-01-31,,0,,0
ARDC,2026-02-28,,0,,0
ARDT,2026-01-31,,0,,0
ARDT,2026-02-28,,0,,0
ARDX,2026-01-31,,0,,0
ARDX,2026-02-28,,0,,0
ARE,2026-01-31,,0,,0
ARE,2026-02-28,,0,,0
AREC,2026-01-31,,0,,0
AREC,2026-02-28,,0,,0
AREN,2026-01-31,,0,,0
AREN,2026-02-28,,0,,0
ARES,2026-01-31,,0,,0
ARES,2026-02-28,,0,,0
ARES.PB,2026-01-31,,0,,0
ARES.PB,2026-02-28,,0,,0
ARGX,2026-01-31,,0,,0
ARGX,2026-02-28,,0,,0
ARHS,2026-01-31,,0,,0
ARHS,2026-02-28,,0,,0
ARI,2026-01-31,,0,,0
ARI,2026-02-28,,0,,0
ARIS,2026-01-31,,0,,0
ARIS,2026-02-28,,0,,0
ARKO,2026-01-31,,0,,0
ARKO,2026-02-28,,0,,0
ARKR,2026-01-31,,0,,0
ARKR,2026-02-28,,0,,0
ARL,2026-01-31,,0,,0
ARL,2026-02-28,,0,,0
ARLO,2026-01-31,,0,,0
ARLO,2026-02-28,,0,,0
ARLP,2026-01-31,,0,,0
ARLP,2026-02-28,,0,,0
ARM,2026-01-31,,0,,0
ARM,2026-02-28,,0,,0
ARMK,2026-01-31,,0,,0
ARMK,2026-02-28,,0,,0
ARMP,2026-01-31,,0,,0
ARMP,2026-02-28,,0,,0
AROC,2026-01-31,,0,,0
AROC,2026-02-28,,0,,0
AROW,2026-01-31,,0,,0
AROW,2026-02-28,,0,,0
ARQ,2026-01-31,,0,,0
ARQ,2026-02-28,,0,,0
ARQQ,2026-01-31,,0,,0
ARQQ,2026-02-28,,0,,0
ARQQW,2026-01-31,,0,,0
ARQQW,2026-02-28,,0,,0
ARQT,2026-01-31,,0,,0
ARQT,2026-02-28,,0,,0
ARR,2026-01-31,,0,,0
ARR,2026-02-28,,0,,0
ARR.PC,2026-01-31,,0,,0
ARR.PC,2026-02-28,,0,,0
ARRY,2026-01-31,,0,,0
ARRY,2026-02-28,,0,,0
ARTC,2026-01-31,,0,,0
ARTC,2026-02-28,,0,,0
ARTCU,2026-01-31,,0,,0
ARTCU,2026-02-28,,0,,0
ARTCW,2026-01-31,,0,,0
ARTCW,2026-02-28,,0,,0
ARTL,2026-01-31,,0,,0
ARTL,2026-02-28,,0,,0
ARTNA,2026-01-31,,0,,0
ARTNA,2026-02-28,,0,,0
ARTV,2026-01-31,,0,,0
ARTV,2026-02-28,,0,,0
ARTW,2026-01-31,,0,,0
ARTW,2026-02-28,,0,,0
ARVN,2026-01-31,,0,,0
ARVN,2026-02-28,,0,,0
ARW,2026-01-31,,0,,0
ARW,2026-02-28,,0,,0
ARWR,2026-01-31,,0,,0
ARWR,2026-02-28,,0,,0
ARX,2026-01-31,,0,,0
ARX,2026-02-28,,0,,0
ARXS,2026-01-31,,0,,0
ARXS,2026-02-28,,0,,0
AS,2026-01-31,,0,,0
AS,2026-02-28,,0,,0
ASA,2026-01-31,,0,,0
ASA,2026-02-28,,0,,0
ASAN,2026-01-31,,0,,0
ASAN,2026-02-28,,0,,0
ASB,2026-01-31,,0,,0
ASB,2026-02-28,,0,,0
ASB.PE,2026-01-31,,0,,0
ASB.PE,2026-02-28,,0,,0
ASB.PF,2026-01-31,,0,,0
ASB.PF,2026-02-28,,0,,0
ASBA,2026-01-31,,0,,0
ASBA,2026-02-28,,0,,0
ASBP,2026-01-31,,0,,0
ASBP,2026-02-28,,0,,0
ASBPW,2026-01-31,,0,,0
ASBPW,2026-02-28,,0,,0
ASC,2026-01-31,,0,,0
ASC,2026-02-28,,0,,0
ASG,2026-01-31,,0,,0
ASG,2026-02-28,,0,,0
ASGI,2026-01-31,,0,,0
ASGI,2026-02-28,,0,,0
ASH,2026-01-31,,0,,0
ASH,2026-02-28,,0,,0
ASIC,2026-01-31,,0,,0
ASIC,2026-02-28,,0,,0
ASIX,2026-01-31,,0,,0
ASIX,2026-02-28,,0,,0
ASLE,2026-01-31,,0,,0
ASLE,2026-02-28,,0,,0
ASM,2026-01-31,,0,,0
ASM,2026-02-28,,0,,0
ASMB,2026-01-31,,0,,0
ASMB,2026-02-28,,0,,0
ASML,2026-01-31,,0,,0
ASML,2026-02-28,,0,,0
ASND,2026-01-31,,0,,0
ASND,2026-02-28,,0,,0
ASO,2026-01-31,,0,,0
ASO,2026-02-28,,0,,0
ASPC,2026-01-31,,0,,0
ASPC,2026-02-28,,0,,0
ASPCR,2026-01-31,,0,,0
ASPCR,2026-02-28,,0,,0
ASPCU,2026-01-31,,0,,0
ASPCU,2026-02-28,,0,,0
ASPI,2026-01-31,,0,,0
ASPI,2026-02-28,,0,,0
ASPN,2026-01-31,,0,,0
ASPN,2026-02-28,,0,,0
ASPS,2026-01-31,,0,,0
ASPS,2026-02-28,,0,,0
ASPSW,2026-01-31,,0,,0
ASPSW,2026-02-28,,0,,0
ASPSZ,2026-01-31,,0,,0
ASPSZ,2026-02-28,,0,,0
ASR,2026-01-31,,0,,0
ASR,2026-02-28,,0,,0
ASRT,2026-01-31,2026-05-13,1,,0
ASRT,2026-02-28,2026-05-13,1,,0
ASRV,2026-01-31,,0,,0
ASRV,2026-02-28,,0,,0
ASST,2026-01-31,,0,,0
ASST,2026-02-28,,0,,0
ASTC,2026-01-31,,0,,0
ASTC,2026-02-28,,0,,0
ASTE,2026-01-31,,0,,0
ASTE,2026-02-28,,0,,0
ASTH,2026-01-31,,0,,0
ASTH,2026-02-28,,0,,0
ASTI,2026-01-31,,0,,0
ASTI,2026-02-28,,0,,0
ASTL,2026-01-31,,0,,0
ASTL,2026-02-28,,0,,0
ASTLW,2026-01-31,,0,,0
ASTLW,2026-02-28,,0,,0
ASTS,2026-01-31,,0,,0
ASTS,2026-02-28,,0,,0
ASUR,2026-01-31,,0,,0
ASUR,2026-02-28,,0,,0
ASX,2026-01-31,,0,,0
ASX,2026-02-28,,0,,0
ASYS,2026-01-31,,0,,0
ASYS,2026-02-28,,0,,0
ATAI,2026-01-31,,0,,0
ATAI,2026-02-28,,0,,0
ATAT,2026-01-31,,0,,0
ATAT,2026-02-28,,0,,0
ATCH,2026-01-31,,0,,0
ATCH,2026-02-28,,0,,0
ATCX,2026-01-31,,0,,0
ATCX,2026-02-28,,0,,0
ATEC,2026-01-31,,0,,0
ATEC,2026-02-28,,0,,0
ATEN,2026-01-31,,0,,0
ATEN,2026-02-28,,0,,0
ATER,2026-01-31,,0,,0
ATER,2026-02-28,,0,,0
ATEX,2026-01-31,,0,,0
ATEX,2026-02-28,,0,,0
ATGL,2026-01-31,,0,,0
ATGL,2026-02-28,,0,,0
ATH.PA,2026-01-31,,0,,0
ATH.PA,2026-02-28,,0,,0
ATH.PB,2026-01-31,,0,,0
ATH.PB,2026-02-28,,0,,0
ATH.PD,2026-01-31,,0,,0
ATH.PD,2026-02-28,,0,,0
ATH.PE,2026-01-31,,0,,0
ATH.PE,2026-02-28,,0,,0
ATHE,2026-01-31,,0,,0
ATHE,2026-02-28,,0,,0
ATHM,2026-01-31,,0,,0
ATHM,2026-02-28,,0,,0
ATHR,2026-01-31,,0,,0
ATHR,2026-02-28,,0,,0
ATHS,2026-01-31,,0,,0
ATHS,2026-02-28,,0,,0
ATI,2026-01-31,,0,,0
ATI,2026-02-28,,0,,0
ATII,2026-01-31,2026-04-20,1,,0
ATII,2026-02-28,2026-04-20,1,,0
ATIIU,2026-01-31,,0,,0
ATIIU,2026-02-28,,0,,0
ATIIW,2026-01-31,,0,,0
ATIIW,2026-02-28,,0,,0
ATKR,2026-01-31,,0,,0
ATKR,2026-02-28,,0,,0
ATLC,2026-01-31,,0,,0
ATLC,2026-02-28,,0,,0
ATLCL,2026-01-31,,0,,0
ATLCL,2026-02-28,,0,,0
ATLCP,2026-01-31,,0,,0
ATLCP,2026-02-28,,0,,0
ATLCZ,2026-01-31,,0,,0
ATLCZ,2026-02-28,,0,,0
ATLN,2026-01-31,,0,,0
ATLN,2026-02-28,,0,,0
ATLO,2026-01-31,,0,,0
ATLO,2026-02-28,,0,,0
ATLX,2026-01-31,,0,,0
ATLX,2026-02-28,,0,,0
ATMU,2026-01-31,,0,,0
ATMU,2026-02-28,,0,,0
ATNI,2026-01-31,,0,,0
ATNI,2026-02-28,,0,,0
ATNM,2026-01-31,,0,,0
ATNM,2026-02-28,,0,,0
ATO,2026-01-31,,0,,0
ATO,2026-02-28,,0,,0
ATOM,2026-01-31,,0,,0
ATOM,2026-02-28,,0,,0
ATOS,2026-01-31,,0,,0
ATOS,2026-02-28,,0,,0
ATPC,2026-01-31,,0,,0
ATPC,2026-02-28,,0,,0
ATR,2026-01-31,,0,,0
ATR,2026-02-28,,0,,0
ATRA,2026-01-31,,0,,0
ATRA,2026-02-28,,0,,0
ATRC,2026-01-31,,0,,0
ATRC,2026-02-28,,0,,0
ATRO,2026-01-31,,0,,0
ATRO,2026-02-28,,0,,0
ATS,2026-01-31,,0,,0
ATS,2026-02-28,,0,,0
ATXG,2026-01-31,,0,,0
ATXG,2026-02-28,,0,,0
ATYR,2026-01-31,,0,,0
ATYR,2026-02-28,,0,,0
AU,2026-01-31,,0,,0
AU,2026-02-28,,0,,0
AUB,2026-01-31,,0,,0
AUB,2026-02-28,,0,,0
AUB.PA,2026-01-31,,0,,0
AUB.PA,2026-02-28,,0,,0
AUBN,2026-01-31,,0,,0
AUBN,2026-02-28,,0,,0
AUC,2026-01-31,,0,,0
AUC,2026-02-28,,0,,0
AUDC,2026-01-31,,0,,0
AUDC,2026-02-28,,0,,0
AUGO,2026-01-31,,0,,0
AUGO,2026-02-28,,0,,0
AUID,2026-01-31,,0,,0
AUID,2026-02-28,,0,,0
AUNA,2026-01-31,,0,,0
AUNA,2026-02-28,,0,,0
AUPH,2026-01-31,,0,,0
AUPH,2026-02-28,,0,,0
AUR,2026-01-31,,0,,0
AUR,2026-02-28,,0,,0
AURA,2026-01-31,,0,,0
AURA,2026-02-28,,0,,0
AURE,2026-01-31,,0,,0
AURE,2026-02-28,,0,,0
AUROW,2026-01-31,,0,,0
AUROW,2026-02-28,,0,,0
AUST,2026-01-31,,0,,0
AUST,2026-02-28,,0,,0
AUTL,2026-01-31,,0,,0
AUTL,2026-02-28,,0,,0
AUUD,2026-01-31,,0,,0
AUUD,2026-02-28,,0,,0
AVA,2026-01-31,,0,,0
AVA,2026-02-28,,0,,0
AVAH,2026-01-31,,0,,0
AVAH,2026-02-28,,0,,0
AVAL,2026-01-31,,0,,0
AVAL,2026-02-28,,0,,0
AVAT,2026-01-31,,0,,0
AVAT,2026-02-28,,0,,0
AVAV,2026-01-31,,0,,0
AVAV,2026-02-28,,0,,0
AVB,2026-01-31,2026-05-21,1,,0
AVB,2026-02-28,2026-05-21,1,,0
AVBC,2026-01-31,,0,,0
AVBC,2026-02-28,,0,,0
AVBH,2026-01-31,,0,,0
AVBH,2026-02-28,,0,,0
AVBP,2026-01-31,,0,,0
AVBP,2026-02-28,,0,,0
AVD,2026-01-31,,0,,0
AVD,2026-02-28,,0,,0
AVEX,2026-01-31,,0,,0
AVEX,2026-02-28,,0,,0
AVGO,2026-01-31,,0,,0
AVGO,2026-02-28,,0,,0
AVIR,2026-01-31,,0,,0
AVIR,2026-02-28,,0,,0
AVK,2026-01-31,,0,,0
AVK,2026-02-28,,0,,0
AVLN,2026-01-31,,0,,0
AVLN,2026-02-28,,0,,0
AVNS,2026-01-31,2026-04-14,1,,0
AVNS,2026-02-28,2026-04-14,1,,0
AVNT,2026-01-31,,0,,0
AVNT,2026-02-28,,0,,0
AVNW,2026-01-31,,0,,0
AVNW,2026-02-28,,0,,0
AVO,2026-01-31,,0,,0
AVO,2026-02-28,,0,,0
AVPT,2026-01-31,,0,,0
AVPT,2026-02-28,,0,,0
AVR,2026-01-31,,0,,0
AVR,2026-02-28,,0,,0
AVT,2026-01-31,,0,,0
AVT,2026-02-28,,0,,0
AVTR,2026-01-31,,0,,0
AVTR,2026-02-28,,0,,0
AVTX,2026-01-31,,0,,0
AVTX,2026-02-28,,0,,0
AVX,2026-01-31,,0,,0
AVX,2026-02-28,,0,,0
AVXL,2026-01-31,,0,,0
AVXL,2026-02-28,,0,,0
AVY,2026-01-31,,0,,0
AVY,2026-02-28,,0,,0
AWF,2026-01-31,,0,,0
AWF,2026-02-28,,0,,0
AWI,2026-01-31,,0,,0
AWI,2026-02-28,,0,,0
AWK,2026-01-31,,0,,0
AWK,2026-02-28,,0,,0
AWP,2026-01-31,,0,,0
AWP,2026-02-28,,0,,0
AWR,2026-01-31,,0,,0
AWR,2026-02-28,,0,,0
AWRE,2026-01-31,,0,,0
AWRE,2026-02-28,,0,,0
AWX,2026-01-31,,0,,0
AWX,2026-02-28,,0,,0
AX,2026-01-31,,0,,0
AX,2026-02-28,,0,,0
AXG,2026-01-31,,0,,0
AXG,2026-02-28,,0,,0
AXGN,2026-01-31,,0,,0
AXGN,2026-02-28,,0,,0
AXIA,2026-01-31,,0,,0
AXIA,2026-02-28,,0,,0
AXIA.P,2026-01-31,,0,,0
AXIA.P,2026-02-28,,0,,0
AXIA.PC,2026-01-31,,0,,0
AXIA.PC,2026-02-28,,0,,0
AXIL,2026-01-31,,0,,0
AXIL,2026-02-28,,0,,0
AXIN,2026-01-31,,0,,0
AXIN,2026-02-28,,0,,0
AXINR,2026-01-31,,0,,0
AXINR,2026-02-28,,0,,0
AXINU,2026-01-31,,0,,0
AXINU,2026-02-28,,0,,0
AXON,2026-01-31,,0,,0
AXON,2026-02-28,,0,,0
AXP,2026-01-31,,0,,0
AXP,2026-02-28,,0,,0
AXR,2026-01-31,,0,,0
AXR,2026-02-28,,0,,0
AXS,2026-01-31,,0,,0
AXS,2026-02-28,,0,,0
AXS.PE,2026-01-31,,0,,0
AXS.PE,2026-02-28,,0,,0
AXSM,2026-01-31,,0,,0
AXSM,2026-02-28,,0,,0
AXTA,2026-01-31,,0,,0
AXTA,2026-02-28,,0,,0
AXTI,2026-01-31,,0,,0
AXTI,2026-02-28,,0,,0
AYA,2026-01-31,,0,,0
AYA,2026-02-28,,0,,0
AYI,2026-01-31,,0,,0
AYI,2026-02-28,,0,,0
AYTU,2026-01-31,,0,,0
AYTU,2026-02-28,,0,,0
AZ,2026-01-31,,0,,0
AZ,2026-02-28,,0,,0
AZI,2026-01-31,,0,,0
AZI,2026-02-28,,0,,0
AZN,2026-01-31,,0,,0
AZN,2026-02-28,,0,,0
AZO,2026-01-31,,0,,0
AZO,2026-02-28,,0,,0
AZTA,2026-01-31,,0,,0
AZTA,2026-02-28,,0,,0
AZTR,2026-01-31,,0,,0
AZTR,2026-02-28,,0,,0
AZUL,2026-01-31,,0,,0
AZUL,2026-02-28,,0,,0
AZZ,2026-01-31,,0,,0
AZZ,2026-02-28,,0,,0
B,2026-01-31,,0,,0
B,2026-02-28,,0,,0
BA,2026-01-31,,0,,0
BA,2026-02-28,,0,,0
BA.PA,2026-01-31,,0,,0
BA.PA,2026-02-28,,0,,0
BABA,2026-01-31,,0,,0
BABA,2026-02-28,,0,,0
BAC,2026-01-31,,0,,0
BAC,2026-02-28,,0,,0
BAC.PB,2026-01-31,,0,,0
BAC.PB,2026-02-28,,0,,0
BAC.PE,2026-01-31,,0,,0
BAC.PE,2026-02-28,,0,,0
BAC.PK,2026-01-31,,0,,0
BAC.PK,2026-02-28,,0,,0
BAC.PL,2026-01-31,,0,,0
BAC.PL,2026-02-28,,0,,0
BAC.PM,2026-01-31,,0,,0
BAC.PM,2026-02-28,,0,,0
BAC.PN,2026-01-31,,0,,0
BAC.PN,2026-02-28,,0,,0
BAC.PO,2026-01-31,,0,,0
BAC.PO,2026-02-28,,0,,0
BAC.PP,2026-01-31,,0,,0
BAC.PP,2026-02-28,,0,,0
BAC.PQ,2026-01-31,,0,,0
BAC.PQ,2026-02-28,,0,,0
BAC.PS,2026-01-31,,0,,0
BAC.PS,2026-02-28,,0,,0
BACC,2026-01-31,,0,,0
BACC,2026-02-28,,0,,0
BACCR,2026-01-31,,0,,0
BACCR,2026-02-28,,0,,0
BACCU,2026-01-31,,0,,0
BACCU,2026-02-28,,0,,0
BAER,2026-01-31,,0,,0
BAER,2026-02-28,,0,,0
BAERW,2026-01-31,,0,,0
BAERW,2026-02-28,,0,,0
BAFN,2026-01-31,,0,,0
BAFN,2026-02-28,,0,,0
BAH,2026-01-31,,0,,0
BAH,2026-02-28,,0,,0
BAK,2026-01-31,,0,,0
BAK,2026-02-28,,0,,0
BALL,2026-01-31,,0,,0
BALL,2026-02-28,,0,,0
BALY,2026-01-31,,0,,0
BALY,2026-02-28,,0,,0
BAM,2026-01-31,,0,,0
BAM,2026-02-28,,0,,0
BANC,2026-01-31,,0,,0
BANC,2026-02-28,,0,,0
BANC.PF,2026-01-31,,0,,0
BANC.PF,2026-02-28,,0,,0
BAND,2026-01-31,,0,,0
BAND,2026-02-28,,0,,0
BANF,2026-01-31,,0,,0
BANF,2026-02-28,,0,,0
BANFP,2026-01-31,,0,,0
BANFP,2026-02-28,,0,,0
BANL,2026-01-31,,0,,0
BANL,2026-02-28,,0,,0
BANR,2026-01-31,,0,,0
BANR,2026-02-28,,0,,0
BANX,2026-01-31,,0,,0
BANX,2026-02-28,,0,,0
BAOS,2026-01-31,,0,,0
BAOS,2026-02-28,,0,,0
BAP,2026-01-31,,0,,0
BAP,2026-02-28,,0,,0
BAR,2026-01-31,,0,,0
BAR,2026-02-28,,0,,0
BARK,2026-01-31,,0,,0
BARK,2026-02-28,,0,,0
BATL,2026-01-31,,0,,0
BATL,2026-02-28,,0,,0
BATRA,2026-01-31,,0,,0
BATRA,2026-02-28,,0,,0
BATRK,2026-01-31,,0,,0
BATRK,2026-02-28,,0,,0
BAVA,2026-01-31,,0,,0
BAVA,2026-02-28,,0,,0
BAX,2026-01-31,,0,,0
BAX,2026-02-28,,0,,0
